Row,Column,Value
2746,2096,4.249605
2746,2176,4.8793335
2746,2220,4.1063013
2746,2299,5.1540685
2746,2337,4.197041
2746,2340,3.5102477
2746,2378,3.984859
2746,2430,3.6888084
2746,2461,3.7119036
2746,2470,4.7053204
2746,2480,3.5102477
2746,2725,3.9495277
2746,2733,5.3806634
2746,2746,11.43804
2746,2772,6.151455
2746,2783,3.9653554
2746,2799,4.4555845
2746,2871,3.675156
2746,2889,3.9415758
2746,2921,4.048359
2746,2968,4.659254
2746,2980,3.9577942
2746,3021,3.6821737
2746,3027,3.6812844
2746,3058,4.757681
2746,3087,4.5620155
2746,3117,4.4035826
2746,3120,3.5249267
2746,3162,3.6766388
2747,440,4.9999995
2747,1119,3.724887
2747,1416,4.9999995
2747,1441,4.0
2747,1498,3.724887
2747,1952,3.7023165
2747,2105,4.43761
2747,2193,4.9999995
2747,2236,3.7248864
2747,2561,3.7248871
2747,2747,9.999999
2747,2842,5.0
2747,3039,4.0
2748,421,4.9999995
2748,727,4.729775
2748,2220,5.1063013
2748,2748,9.999999
2749,2749,10.0
2750,42,4.914933
2750,48,3.7338452
2750,419,3.7060878
2750,1282,4.2271132
2750,1951,3.7060878
2750,2750,10.0
2751,167,3.9197576
2751,958,4.0191054
2751,1098,3.9110396
2751,1174,3.6249652
2751,1226,4.1824226
2751,1383,4.1946683
2751,2574,3.8753033
2751,2751,10.0
2751,3087,3.559096
2752,291,3.5830722
2752,2752,13.027613
2753,2753,9.999999
2754,269,4.282433
2754,395,4.476145
2754,435,5.195262
2754,553,4.480611
2754,1151,3.714651
2754,1219,4.4337683
2754,1326,3.7191174
2754,1359,3.72225
2754,2053,5.2868996
2754,2562,4.719117
2754,2628,3.7614937
2754,2704,6.043927
2754,2754,12.8675375
2754,2900,5.2824335
2754,3032,4.8225193
2754,3072,5.276459
2755,71,3.662027
2755,728,3.9347634
2755,1294,3.5478835
2755,1661,3.5478835
2755,1812,5.978614
2755,1827,4.2638335
2755,2000,4.3449306
2755,2755,12.94915
2755,2795,3.738852
2756,18,4.2622294
2756,124,3.6059763
2756,197,5.343058
2756,221,4.0
2756,287,5.3373027
2756,308,5.0
2756,395,3.6059763
2756,435,3.6059763
2756,567,4.0
2756,687,4.4725685
2756,760,4.000001
2756,1339,3.9108334
2756,1417,3.575695
2756,1554,3.6059766
2756,1675,3.605977
2756,1862,3.737081
2756,2375,4.0000005
2756,2559,3.9108338
2756,2628,3.7370808
2756,2704,6.3430576
2756,2729,4.0
2756,2756,10.0
2756,2767,3.7532382
2756,3045,4.0
2757,2757,11.485039
2758,1174,3.6249652
2758,2758,10.000001
2759,180,4.6481013
2759,232,3.7070808
2759,233,4.367379
2759,302,3.6169696
2759,331,3.9107113
2759,366,3.6959817
2759,504,3.6545746
2759,566,4.451744
2759,837,3.6399853
2759,862,3.6169696
2759,928,3.6077511
2759,993,3.9146779
2759,1047,3.6399853
2759,1259,3.6359806
2759,1330,3.9146776
2759,1395,3.683187
2759,1494,4.7264366
2759,1650,3.6366649
2759,1651,3.6926107
2759,1707,4.633702
2759,1755,3.609611
2759,2003,3.631559
2759,2081,3.6169696
2759,2430,4.633702
2759,2621,3.7510824
2759,2733,3.7070808
2759,2759,11.457972
2759,2772,5.0754085
2759,2799,4.348369
2759,2803,3.9146776
2759,2845,3.6347342
2759,3004,3.6169696
2759,3021,3.997451
2759,3027,3.683187
2759,3087,5.8375235
2759,3117,4.707081
2760,743,3.7340012
2760,1563,3.5669782
2760,2760,10.0
2760,2865,3.847833
2760,3026,4.0000005
2761,69,4.7039976
2761,440,3.9999998
2761,464,3.703997
2761,555,3.7191887
2761,666,3.9999998
2761,712,3.9999993
2761,752,4.0
2761,797,4.724886
2761,904,4.0000005
2761,1258,3.9999998
2761,1416,3.9999998
2761,1470,3.9999993
2761,1472,3.7191885
2761,1726,3.5318553
2761,1816,4.7191887
2761,1905,3.719189
2761,1979,3.7191887
2761,1993,4.724886
2761,2005,4.4267564
2761,2055,5.0
2761,2105,3.5145364
2761,2291,4.2267756
2761,2295,4.7191887
2761,2338,3.724887
2761,2399,3.8035893
2761,2434,3.7191887
2761,2552,3.7191894
2761,2761,10.0
2761,2835,3.7039971
2761,2924,4.812667
2761,3028,4.0
2761,3112,4.0
2761,3140,4.4231863
2762,65,5.9006443
2762,340,3.6620617
2762,461,4.3111677
2762,720,5.925316
2762,872,4.4702616
2762,886,5.263591
2762,1355,4.3093557
2762,1452,3.5072072
2762,1526,4.982166
2762,1556,5.125413
2762,1560,4.310508
2762,1584,3.9069862
2762,1626,4.1060824
2762,1699,4.942049
2762,1874,4.3111677
2762,1958,3.562379
2762,2297,4.551322
2762,2317,5.778734
2762,2406,3.8242006
2762,2599,4.447092
2762,2762,11.712228
2762,2976,5.547552
2762,3101,4.639106
2763,1684,4.3562727
2763,2763,11.630709
2763,2949,5.0371532
2764,624,4.00268
2764,2764,13.196306
2765,40,3.511609
2765,958,3.559367
2765,2765,10.0
2766,293,4.000001
2766,328,4.0
2766,636,4.5993934
2766,772,3.5318003
2766,798,3.6470404
2766,871,4.5318007
2766,1049,3.7070673
2766,1093,4.824733
2766,1512,5.782789
2766,1638,3.5318003
2766,1865,3.7827892
2766,1919,4.0000005
2766,2263,3.7070673
2766,2284,3.8247337
2766,2450,3.7070673
2766,2683,3.5318003
2766,2766,10.0
2766,2901,5.0
2767,197,6.247118
2767,760,4.7532387
2767,905,4.0000005
2767,1148,4.5392714
2767,1417,3.786034
2767,1862,6.2471185
2767,2053,4.4597373
2767,2462,4.753238
2767,2628,5.4938807
2767,2704,5.247118
2767,2729,4.000001
2767,2756,3.7532387
2767,2767,11.506476
2767,3045,4.7532387
2768,2768,10.0
2769,46,4.0000005
2769,126,5.433033
2769,163,4.0
2769,230,4.0
2769,279,4.0000005
2769,335,4.7212114
2769,347,3.7190206
2769,539,4.0000005
2769,598,4.7212124
2769,636,3.5459445
2769,871,3.8247333
2769,975,5.7212124
2769,1126,3.728901
2769,1153,3.7120576
2769,1157,4.0
2769,1481,4.0
2769,1863,3.5459445
2769,1919,4.0000005
2769,2330,3.531746
2769,2404,4.0000005
2769,2450,4.0
2769,2537,3.7190206
2769,2612,5.0000005
2769,2642,3.7070131
2769,2769,10.0
2769,2881,4.440232
2769,3036,5.0000005
2769,3155,4.824733
2770,139,4.1815176
2770,148,3.9423397
2770,167,4.4714136
2770,302,3.8993392
2770,331,4.5216465
2770,332,4.138289
2770,470,3.7546844
2770,1098,4.0633945
2770,1324,3.7546844
2770,1342,4.2128434
2770,1426,3.5025864
2770,1707,3.923393
2770,1755,4.252936
2770,1857,4.3963394
2770,2003,3.6999679
2770,2081,5.18167
2770,2099,3.754684
2770,2300,3.8490133
2770,2335,4.1682816
2770,2430,3.923393
2770,2574,4.2439165
2770,2725,3.950004
2770,2770,11.433456
2770,3042,3.7000856
2770,3087,4.675085
2770,3117,3.9704475
2771,329,4.963888
2771,448,4.1208324
2771,570,3.8478324
2771,687,5.7311316
2771,1062,3.8890657
2771,1167,3.9774773
2771,1205,4.0218916
2771,1293,3.9706707
2771,1296,3.5586815
2771,1312,3.7019258
2771,1455,5.5586815
2771,1576,3.5586815
2771,1579,3.5586815
2771,1603,4.2606072
2771,1808,3.5586812
2771,1901,4.5586815
2771,2065,4.623832
2771,2085,4.0
2771,2234,4.260936
2771,2266,3.9774916
2771,2440,4.5586815
2771,2562,3.9786868
2771,2601,5.006626
2771,2674,3.7019262
2771,2730,4.2741957
2771,2771,9.999999
2771,2837,3.5586815
2771,2865,4.8478327
2771,2893,3.7044914
2771,3026,3.5499525
2772,17,4.435219
2772,24,6.964361
2772,33,6.013031
2772,34,6.2132235
2772,60,3.996976
2772,65,4.728928
2772,72,3.7289286
2772,77,3.7289286
2772,78,3.996976
2772,93,3.841513
2772,103,3.8710463
2772,114,3.7084098
2772,120,4.206282
2772,121,4.4444427
2772,128,4.7525835
2772,139,4.6512184
2772,142,5.9025054
2772,148,8.658185
2772,158,3.7697968
2772,160,6.4962454
2772,162,4.0417466
2772,167,3.991115
2772,170,3.9408193
2772,174,3.7289286
2772,177,3.7289286
2772,180,7.0862684
2772,182,4.521845
2772,188,3.7060502
2772,189,3.7255015
2772,192,3.7077308
2772,203,5.4639335
2772,209,3.7289286
2772,212,6.6909823
2772,216,4.4841394
2772,219,5.4359407
2772,223,3.590803
2772,232,9.68471
2772,233,12.749623
2772,250,3.7289286
2772,257,3.7460504
2772,260,3.8874664
2772,274,3.6828065
2772,280,3.661706
2772,286,5.4359407
2772,289,6.0495815
2772,294,3.7710876
2772,298,6.7193213
2772,302,6.849943
2772,317,3.996976
2772,327,5.91525
2772,331,9.149161
2772,332,3.8166742
2772,338,3.7289286
2772,339,3.996976
2772,347,3.7289286
2772,359,3.7289286
2772,361,3.9700375
2772,366,3.996976
2772,375,3.6767998
2772,376,5.4447765
2772,378,3.7289286
2772,413,3.996976
2772,416,4.0653186
2772,435,7.5079546
2772,437,3.7289286
2772,438,3.876638
2772,439,3.9510088
2772,443,6.795141
2772,446,3.7289286
2772,453,3.7289286
2772,455,5.48267
2772,461,3.7289286
2772,465,5.707203
2772,472,3.7289286
2772,474,4.435219
2772,478,5.1626663
2772,496,3.7184963
2772,498,3.7289286
2772,500,3.650513
2772,504,7.725904
2772,510,4.4499917
2772,511,3.829231
2772,516,5.148155
2772,517,3.707386
2772,528,3.7289286
2772,547,3.7289286
2772,548,3.7289286
2772,552,5.165506
2772,562,3.809302
2772,566,7.7625303
2772,569,5.760676
2772,570,4.314514
2772,575,4.435219
2772,577,3.714558
2772,587,3.7697968
2772,610,3.996976
2772,615,3.7289286
2772,624,3.996976
2772,626,3.991115
2772,641,3.7289286
2772,642,5.1715007
2772,644,6.162999
2772,645,3.7289286
2772,648,4.4531636
2772,653,3.7289286
2772,656,3.6109595
2772,660,3.7289286
2772,664,3.749609
2772,666,3.7289286
2772,667,9.715024
2772,673,4.6879463
2772,679,3.7282057
2772,685,4.4531636
2772,686,3.7289286
2772,690,3.584556
2772,692,3.8089669
2772,693,4.466704
2772,696,3.7289286
2772,700,5.4469433
2772,711,5.8979893
2772,720,3.7289286
2772,740,6.0691137
2772,748,3.7289286
2772,777,8.349702
2772,780,3.6937065
2772,781,6.013031
2772,782,3.7105324
2772,786,4.4531636
2772,787,3.729467
2772,803,3.7182162
2772,810,3.6460762
2772,826,6.796962
2772,837,8.426531
2772,839,4.4253845
2772,848,3.8597558
2772,862,4.564034
2772,863,3.996976
2772,869,3.7289286
2772,881,4.728928
2772,883,3.7289286
2772,887,4.996976
2772,899,6.2149568
2772,901,3.8628824
2772,903,8.185441
2772,905,4.61849
2772,921,3.7613835
2772,923,4.4499917
2772,928,5.7481728
2772,929,7.9201107
2772,941,5.1334457
2772,943,6.964361
2772,953,6.690983
2772,961,5.1742926
2772,963,3.7289286
2772,971,5.45756
2772,978,3.7289286
2772,989,6.910144
2772,993,4.7125516
2772,1008,4.737245
2772,1047,7.7272406
2772,1050,3.7289286
2772,1055,5.163083
2772,1060,3.7289286
2772,1062,4.5923386
2772,1066,4.011035
2772,1072,4.3268094
2772,1087,5.461218
2772,1089,3.703797
2772,1096,3.7289286
2772,1098,6.964361
2772,1103,3.731894
2772,1129,3.6345673
2772,1130,3.8819447
2772,1148,6.142429
2772,1167,6.213224
2772,1182,4.724013
2772,1190,3.7289286
2772,1193,6.93602
2772,1194,5.171028
2772,1196,7.9680414
2772,1202,3.8128324
2772,1204,3.822574
2772,1205,5.441036
2772,1209,3.7289286
2772,1215,3.6780248
2772,1217,3.7289286
2772,1219,3.7289286
2772,1226,7.18544
2772,1227,5.391163
2772,1231,3.6902266
2772,1237,7.9081964
2772,1259,7.8904314
2772,1261,3.7289286
2772,1269,5.2146225
2772,1285,3.7289286
2772,1301,3.8760734
2772,1303,5.703988
2772,1311,4.680797
2772,1314,3.871756
2772,1330,4.7125516
2772,1342,3.7613835
2772,1350,3.7289286
2772,1353,6.204841
2772,1357,3.7289286
2772,1361,5.5524263
2772,1367,3.7289286
2772,1378,3.829231
2772,1384,5.4499917
2772,1386,3.7404768
2772,1387,6.1660366
2772,1395,6.9996777
2772,1400,3.9905865
2772,1403,3.7289286
2772,1405,4.996976
2772,1409,6.19046
2772,1415,3.644763
2772,1422,4.4511
2772,1425,3.991115
2772,1435,4.314514
2772,1448,3.7289286
2772,1449,5.935686
2772,1453,3.6827147
2772,1454,3.996976
2772,1465,4.565445
2772,1473,3.844835
2772,1483,3.7289286
2772,1490,3.9617417
2772,1491,4.445327
2772,1494,6.938609
2772,1501,3.7289286
2772,1503,3.707968
2772,1507,5.5025654
2772,1508,5.1742926
2772,1514,3.7289286
2772,1534,3.7289286
2772,1539,5.1913795
2772,1546,4.4499917
2772,1547,3.7289286
2772,1548,4.4499917
2772,1549,5.4363313
2772,1553,4.4531636
2772,1554,3.996976
2772,1556,3.844835
2772,1559,4.4510994
2772,1561,3.7289286
2772,1568,3.9112203
2772,1576,3.963776
2772,1591,6.964361
2772,1594,4.494626
2772,1601,4.314514
2772,1605,3.7289286
2772,1609,4.697599
2772,1626,4.4499917
2772,1646,3.7182157
2772,1650,6.013031
2772,1651,5.444907
2772,1652,3.7289286
2772,1667,3.7289286
2772,1672,4.4295554
2772,1673,5.1717625
2772,1679,6.013031
2772,1688,4.996976
2772,1695,3.7289286
2772,1707,6.951871
2772,1724,5.5149355
2772,1727,6.5019712
2772,1745,3.7289286
2772,1748,5.60633
2772,1754,5.285537
2772,1755,5.5195355
2772,1757,8.4932165
2772,1764,3.707386
2772,1771,5.4784284
2772,1773,6.1066766
2772,1781,3.996976
2772,1783,3.822574
2772,1790,6.178811
2772,1802,5.5524263
2772,1819,3.6667707
2772,1823,4.728928
2772,1842,6.835988
2772,1847,3.7289286
2772,1853,5.5195355
2772,1857,7.6255975
2772,1874,3.7289286
2772,1895,3.6831176
2772,1901,4.6592984
2772,1906,3.587377
2772,1913,4.349942
2772,1914,3.822574
2772,1917,4.426567
2772,1921,3.7289286
2772,1927,4.4444427
2772,1934,3.6947863
2772,1946,4.2916336
2772,1948,3.7182157
2772,1949,3.7289286
2772,1969,9.692872
2772,1971,3.8597558
2772,1980,4.445113
2772,1983,5.8979893
2772,1984,3.7613835
2772,1986,3.7211921
2772,1987,5.3551455
2772,1992,4.4816246
2772,1999,4.6879463
2772,2001,3.6047978
2772,2003,6.0088596
2772,2016,3.7289286
2772,2022,3.731913
2772,2025,4.404626
2772,2037,3.996976
2772,2040,5.38003
2772,2044,3.996976
2772,2050,5.286804
2772,2081,6.2710466
2772,2088,3.996976
2772,2093,8.79608
2772,2096,5.884646
2772,2101,4.4499917
2772,2102,3.6109595
2772,2106,4.373269
2772,2109,4.4496813
2772,2114,3.7078314
2772,2142,4.435219
2772,2167,4.71249
2772,2176,4.5947356
2772,2177,7.4126425
2772,2181,3.9484289
2772,2192,3.7289286
2772,2207,4.4559865
2772,2214,3.7289286
2772,2228,4.1966257
2772,2231,5.996976
2772,2241,5.4613237
2772,2247,4.5982447
2772,2267,4.314514
2772,2286,3.822574
2772,2298,3.7289286
2772,2299,6.1081867
2772,2302,3.7289286
2772,2306,3.7289286
2772,2307,4.644723
2772,2330,3.996976
2772,2334,4.870783
2772,2335,5.1894255
2772,2337,5.1925855
2772,2340,3.7289286
2772,2353,5.4624825
2772,2354,3.996976
2772,2364,3.7289286
2772,2373,3.9112203
2772,2386,7.4572897
2772,2387,3.7289286
2772,2406,3.6533048
2772,2417,4.0823374
2772,2418,5.931951
2772,2419,3.822574
2772,2430,6.951871
2772,2461,6.8983235
2772,2470,7.679636
2772,2472,3.5875525
2772,2475,4.4444427
2772,2480,3.7289286
2772,2483,4.436595
2772,2500,3.7182162
2772,2505,5.4784284
2772,2520,4.541573
2772,2521,7.353254
2772,2537,6.6201606
2772,2560,4.6338944
2772,2562,3.996976
2772,2574,7.4210296
2772,2575,4.404801
2772,2605,3.7289286
2772,2611,4.826862
2772,2618,4.6596513
2772,2619,4.487147
2772,2621,7.7195864
2772,2627,4.554799
2772,2642,3.996976
2772,2652,4.3860455
2772,2655,5.4359407
2772,2685,4.4559865
2772,2711,3.7289286
2772,2723,5.734702
2772,2725,6.013031
2772,2730,3.996976
2772,2733,9.68471
2772,2746,6.151455
2772,2759,5.0754085
2772,2772,18.884058
2772,2777,3.7289286
2772,2781,6.220445
2772,2783,7.313342
2772,2794,3.7289286
2772,2797,4.6421375
2772,2799,6.276907
2772,2803,6.8729334
2772,2809,3.7289286
2772,2845,5.3869915
2772,2871,7.621932
2772,2881,3.7289286
2772,2889,6.872872
2772,2897,5.519535
2772,2903,3.7289286
2772,2917,5.942777
2772,2918,5.4865894
2772,2919,4.7000623
2772,2920,3.6625748
2772,2921,7.611157
2772,2925,5.286804
2772,2927,3.7714546
2772,2943,4.427988
2772,2950,5.311268
2772,2955,3.996976
2772,2962,3.7655547
2772,2968,8.679019
2772,2980,7.4962454
2772,2992,3.6311474
2772,2994,5.832402
2772,3004,4.564034
2772,3010,3.996976
2772,3011,3.7289286
2772,3014,4.6786675
2772,3021,7.647489
2772,3023,4.4519362
2772,3026,4.4682083
2772,3027,6.9996777
2772,3029,3.7289286
2772,3035,5.5087414
2772,3042,7.3379455
2772,3050,3.7289286
2772,3051,4.747198
2772,3052,4.4841537
2772,3053,4.6008663
2772,3059,3.7289286
2772,3068,3.7909925
2772,3075,3.7289286
2772,3087,6.901881
2772,3090,3.749609
2772,3094,3.996976
2772,3096,4.387305
2772,3099,6.1742954
2772,3101,6.7603645
2772,3103,3.8166742
2772,3110,3.7289286
2772,3117,10.146758
2772,3120,3.822574
2772,3124,4.5927534
2772,3128,5.3206277
2772,3162,7.2489414
2773,550,4.186999
2773,987,4.2281814
2773,1203,3.500533
2773,1504,4.131299
2773,2618,4.0671506
2773,2773,14.654423
2774,38,4.207801
2774,2220,4.1063013
2774,2714,3.729775
2774,2774,9.999999
2774,3108,3.729775
2775,367,3.9999998
2775,2775,9.999999
2775,2814,3.5288558
2776,2776,10.0
2777,843,4.1807165
2777,2772,3.7289286
2777,2777,10.0
2778,26,3.802668
2778,79,3.6622121
2778,332,3.8026679
2778,807,4.0
2778,855,3.7781315
2778,885,3.8026679
2778,1622,4.0000005
2778,1929,4.6226664
2778,2056,3.637095
2778,2327,3.8026679
2778,2778,10.000001
2778,2843,3.8199987
2779,2779,10.0
2780,1743,3.5221658
2780,2163,5.991122
2780,2394,3.7366
2780,2780,10.0
2781,24,3.8269835
2781,148,3.9752283
2781,232,4.012668
2781,233,5.5224047
2781,331,5.2882304
2781,435,4.069311
2781,455,3.5316205
2781,478,3.9335184
2781,667,4.0038285
2781,740,4.0426946
2781,777,4.978798
2781,826,4.0490055
2781,899,4.2639074
2781,943,3.8269835
2781,1098,3.8269835
2781,1193,4.2639074
2781,1196,4.0262737
2781,1342,4.0545607
2781,1353,4.2537913
2781,1387,3.5069666
2781,1409,3.9665577
2781,1494,4.244973
2781,1591,3.8269837
2781,1707,3.9680092
2781,1757,4.545925
2781,1790,3.5040565
2781,1857,5.191019
2781,1934,4.9393177
2781,1969,4.7459583
2781,2093,3.7666137
2781,2430,3.9680092
2781,2470,5.010721
2781,2521,3.6799219
2781,2537,4.0422716
2781,2580,3.7658105
2781,2621,3.802917
2781,2733,4.012668
2781,2772,6.220445
2781,2781,11.531621
2781,2921,4.841924
2781,2968,4.6944027
2781,3042,3.730496
2781,3117,4.046811
2782,2782,10.000001
2783,24,3.7087646
2783,33,3.7516172
2783,34,4.7530603
2783,40,3.5116088
2783,72,3.689302
2783,120,3.5423305
2783,139,3.8448257
2783,142,4.492252
2783,148,5.2732854
2783,160,4.084253
2783,167,4.2818146
2783,180,3.7908504
2783,212,3.6750917
2783,232,5.841991
2783,233,6.6167107
2783,298,4.751617
2783,302,6.2172556
2783,327,3.7670028
2783,331,5.1855407
2783,376,3.7582932
2783,423,3.5218763
2783,435,3.6920266
2783,443,4.0580406
2783,470,3.754685
2783,498,3.9315639
2783,504,4.521095
2783,508,4.2912097
2783,510,4.736294
2783,552,4.477162
2783,561,4.1016345
2783,566,3.823737
2783,616,3.9828901
2783,664,4.0008492
2783,667,6.5860186
2783,685,3.9528587
2783,700,3.7844217
2783,711,3.6502159
2783,777,4.5364804
2783,781,4.4662447
2783,786,3.952859
2783,837,6.320886
2783,839,3.741597
2783,899,3.7601485
2783,923,3.7362936
2783,929,4.084253
2783,943,3.7087646
2783,953,3.6750917
2783,971,3.998018
2783,989,4.450339
2783,1047,3.823737
2783,1055,3.9825854
2783,1068,3.5049486
2783,1072,4.6796885
2783,1087,3.777732
2783,1098,4.4634495
2783,1148,4.521811
2783,1167,4.7530603
2783,1193,5.2719545
2783,1194,3.9432044
2783,1196,3.8196642
2783,1216,3.7876456
2783,1226,4.051292
2783,1237,4.0075173
2783,1259,5.86016
2783,1301,6.8550086
2783,1303,4.0036836
2783,1353,4.7668004
2783,1383,3.5271297
2783,1384,3.7362933
2783,1387,3.722336
2783,1395,3.817867
2783,1409,3.8196642
2783,1428,3.9731317
2783,1449,4.4790173
2783,1453,3.6937146
2783,1463,3.5285144
2783,1483,6.01843
2783,1508,3.9310436
2783,1546,3.7362933
2783,1548,3.7362933
2783,1559,3.6590328
2783,1565,4.299452
2783,1591,3.708765
2783,1626,3.7362933
2783,1639,3.987947
2783,1650,4.751617
2783,1651,4.074551
2783,1679,4.751617
2783,1707,3.72358
2783,1727,4.3089056
2783,1748,3.5752919
2783,1757,4.494902
2783,1773,5.0556445
2783,1842,4.0121336
2783,1853,3.718484
2783,1857,4.376637
2783,1913,3.858643
2783,1969,6.60731
2783,1983,3.650216
2783,2003,3.746732
2783,2040,3.9787693
2783,2050,4.04839
2783,2081,4.8040586
2783,2088,4.0036836
2783,2093,4.4447145
2783,2101,3.7362933
2783,2177,3.5752919
2783,2181,3.5151153
2783,2241,4.2382503
2783,2307,4.0128493
2783,2335,4.475483
2783,2352,4.476888
2783,2353,3.7703266
2783,2354,5.0512915
2783,2364,3.9275665
2783,2386,3.6687207
2783,2392,3.9474976
2783,2417,4.080343
2783,2421,3.6802566
2783,2430,3.72358
2783,2461,4.4431534
2783,2470,4.7802
2783,2521,4.3715644
2783,2537,4.377685
2783,2547,4.034051
2783,2574,7.624567
2783,2618,4.2489715
2783,2621,4.0055375
2783,2725,4.462874
2783,2733,5.841991
2783,2746,3.9653554
2783,2772,7.313342
2783,2783,13.16318
2783,2797,4.0403204
2783,2799,4.5301085
2783,2803,3.757933
2783,2871,4.5016694
2783,2889,4.498801
2783,2917,4.4759154
2783,2918,3.8196642
2783,2921,4.0224895
2783,2925,3.755466
2783,2968,4.711802
2783,2980,5.084253
2783,2994,3.6476054
2783,3014,4.481291
2783,3021,3.722336
2783,3027,3.817867
2783,3035,3.7983727
2783,3042,4.416839
2783,3053,4.5328965
2783,3087,4.6216516
2783,3096,3.6168203
2783,3117,6.98687
2783,3162,4.084253
2784,41,3.7070677
2784,46,4.47391
2784,145,4.1790657
2784,163,5.180977
2784,169,6.427679
2784,219,4.175928
2784,291,4.7237782
2784,292,4.180977
2784,328,4.47391
2784,347,4.4090867
2784,598,4.410969
2784,614,4.1441503
2784,636,4.17781
2784,644,5.8829956
2784,651,3.7070675
2784,657,4.256698
2784,718,4.256698
2784,772,5.180977
2784,798,5.2566986
2784,871,3.7070677
2784,879,5.180977
2784,965,5.7237782
2784,975,3.7039018
2784,1049,4.180977
2784,1063,3.7070675
2784,1135,4.180977
2784,1158,5.180977
2784,1336,4.417618
2784,1403,4.191875
2784,1512,5.2566986
2784,1568,4.412224
2784,1571,5.4739103
2784,1685,4.17781
2784,1722,3.7070673
2784,1839,5.8480515
2784,1863,4.17781
2784,1865,5.2566986
2784,1873,5.1809773
2784,1919,4.47391
2784,2016,4.175928
2784,2148,4.180977
2784,2194,3.7070677
2784,2200,4.47391
2784,2263,5.180977
2784,2330,3.7070677
2784,2450,5.180977
2784,2463,4.47391
2784,2474,3.7070675
2784,2488,4.47391
2784,2583,5.7237782
2784,2598,4.9109926
2784,2612,5.4739103
2784,2712,4.47391
2784,2784,12.947821
2784,2832,4.47391
2784,2901,4.17781
2785,79,4.4186544
2785,297,4.0
2785,599,4.0000005
2785,752,3.9999998
2785,848,3.740868
2785,1245,5.4421625
2785,1284,3.711276
2785,1764,5.129931
2785,1955,4.151352
2785,1987,3.5393314
2785,2174,4.2567015
2785,2208,4.0
2785,2467,4.0000005
2785,2503,4.0000005
2785,2665,3.7413874
2785,2725,4.137499
2785,2785,10.0
2785,2799,4.1576777
2785,3087,4.338259
2785,3142,3.7112768
2786,30,3.7039974
2786,264,3.7039974
2786,277,3.955536
2786,424,4.1748657
2786,716,4.852573
2786,939,3.7039976
2786,1094,4.2149553
2786,1214,3.7039976
2786,1728,4.4079947
2786,1746,5.191079
2786,1761,3.5711305
2786,2232,3.7039971
2786,2291,4.918953
2786,2374,3.7039974
2786,2395,4.2149553
2786,2399,4.2149553
2786,2786,11.407994
2786,2998,3.7039971
2786,3055,4.407995
2786,3060,4.2149553
2787,233,3.776716
2787,2787,9.999999
2788,2096,4.244994
2788,2220,4.1063013
2788,2788,10.0
2789,71,3.9414392
2789,137,4.0000005
2789,278,3.7140872
2789,301,4.0
2789,602,4.0000005
2789,924,4.0
2789,1254,4.0
2789,1343,4.0000005
2789,1461,4.0
2789,1812,4.519174
2789,1947,5.0000005
2789,1994,5.0
2789,2000,3.6060784
2789,2056,3.637095
2789,2215,4.0000005
2789,2396,4.0000005
2789,2412,4.0
2789,2539,4.7741427
2789,2577,3.778131
2789,2603,5.0
2789,2789,10.0
2789,2886,4.0
2789,2915,3.7330847
2789,3149,3.9999998
2790,94,5.4972005
2790,132,3.789639
2790,247,3.637319
2790,255,5.313855
2790,295,3.789639
2790,445,3.789639
2790,449,4.1219444
2790,529,4.497201
2790,604,4.367584
2790,605,4.497201
2790,635,4.4248104
2790,717,3.789639
2790,774,4.789639
2790,779,4.789639
2790,811,7.3144674
2790,902,7.2868395
2790,1055,5.536643
2790,1131,5.063596
2790,1273,4.789639
2790,1279,3.5771303
2790,1378,4.7896385
2790,1402,5.2451906
2790,1519,3.5771303
2790,1732,3.57713
2790,2292,6.223403
2790,2303,6.497201
2790,2527,4.4248104
2790,2585,6.0488644
2790,2635,3.5771303
2790,2790,12.994401
2790,2810,3.789639
2790,2875,5.2314296
2790,2876,4.4972005
2790,2887,7.011535
2790,2910,4.297492
2791,2791,10.0
2792,2792,10.0
2793,598,3.7039008
2793,1658,3.9999995
2793,1873,3.7070675
2793,2148,3.7070668
2793,2263,3.7070675
2793,2793,10.0
2794,286,4.4366426
2794,982,3.760557
2794,2194,3.5369878
2794,2257,4.4390316
2794,2586,5.350185
2794,2772,3.7289286
2794,2794,9.999999
2794,3117,3.9810557
2795,158,3.7219539
2795,290,4.0
2795,715,3.7741423
2795,1599,3.9373484
2795,1661,3.547893
2795,1741,3.7219543
2795,1812,3.519174
2795,1827,3.524981
2795,2000,3.6060784
2795,2008,4.723173
2795,2755,3.7388525
2795,2795,10.0
2796,870,3.7808328
2796,1940,3.754685
2796,2140,3.754685
2796,2505,3.5008426
2796,2796,10.0
2796,3117,4.2555275
2797,148,3.9319882
2797,160,3.9191265
2797,180,3.672002
2797,232,4.642401
2797,233,6.2383833
2797,302,3.6295762
2797,443,3.7426648
2797,504,3.9194722
2797,566,3.6214714
2797,667,4.6761446
2797,700,3.906343
2797,837,4.3229218
2797,929,3.9191265
2797,989,3.619324
2797,1029,4.144471
2797,1047,3.6214714
2797,1193,3.9191263
2797,1227,3.742665
2797,1259,7.187003
2797,1395,4.375266
2797,1651,4.557968
2797,1727,3.8982658
2797,1748,4.04032
2797,1757,4.3538065
2797,1773,4.7426653
2797,1887,3.7210636
2797,1969,4.627278
2797,2050,3.6006107
